id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	78	71	7	78	14	0
3	0	281	281	413	104	17	132	45	0
2	0	215	215	452	51	90	237	276	0
5	0	417	452	459	7	0	42	35	35
4	0	291	291	460	57	30	169	142	0
6	0	473	473	570	86	10	97	21	0
7	0	476	493	632	73	10	156	93	17
8	0	1002	1002	1370	153	62	368	277	0
9	0	1104	1149	1490	187	4	386	203	45
10	0	1113	1216	1570	97	2	457	362	103
11	0	1114	1253	1587	20	9	473	462	139
12	0	1120	1256	1681	117	32	561	476	136
13	0	1241	1490	1682	21	10	441	430	249
16	0	1603	1682	1693	11	0	90	79	79
14	0	1289	1587	1851	185	11	562	388	298
15	0	1304	1614	2302	129	27	998	896	310
21	0	2236	2424	2619	195	0	383	188	188
20	0	2063	2399	2623	5	6	560	561	336
17	0	1733	1885	2656	154	33	923	802	152
18	0	1766	1925	2704	121	57	938	874	159
19	0	1947	2004	2793	339	15	846	522	57
23	0	2464	2793	2849	56	0	385	329	329
24	0	2597	2849	3207	232	20	610	398	252
26	0	2891	3155	3240	14	3	349	338	264
25	0	2692	3083	3241	73	32	549	508	391
22	0	2410	2623	3290	82	55	880	853	213
27	0	3011	3167	3358	124	9	347	232	156
28	0	3310	3358	3397	39	0	87	48	48
29	0	3549	3549	3691	123	19	142	38	0
30	0	3673	3691	3692	1	0	19	18	18
0	0	0	0	3692	765	0	3692	2927	0
