id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	78	71	7	78	14	0
2	0	215	215	396	51	90	181	220	0
5	0	417	437	444	7	0	27	20	20
3	0	281	281	459	104	17	178	91	0
4	0	291	291	468	57	30	177	150	0
7	0	476	476	606	73	10	130	67	0
6	0	473	473	632	86	10	159	83	0
11	0	1114	1140	1229	20	9	115	104	26
13	0	1241	1274	1447	21	10	206	195	33
10	0	1113	1114	1562	97	2	449	354	1
8	0	1002	1002	1642	153	62	640	549	0
12	0	1120	1152	1652	117	32	532	447	32
16	0	1603	1672	1683	11	0	80	69	69
9	0	1104	1104	1868	187	4	764	581	0
20	0	2063	2117	2208	5	6	145	146	54
14	0	1289	1360	2240	185	11	951	777	71
15	0	1304	1369	2283	129	27	979	877	65
18	0	1766	1804	2331	121	57	565	501	38
17	0	1733	1766	2401	154	33	668	547	33
23	0	2464	2473	2702	56	0	238	182	9
22	0	2410	2430	2919	82	55	509	482	20
21	0	2236	2283	2943	195	0	707	512	47
26	0	2891	2943	2976	14	3	85	74	52
25	0	2692	2762	3012	73	32	320	279	70
19	0	1947	1988	3189	339	15	1242	918	41
27	0	3011	3032	3318	124	9	307	192	21
28	0	3310	3318	3377	39	0	67	28	8
24	0	2597	2657	3417	232	20	820	608	60
30	0	3673	3673	3674	1	0	1	0	0
29	0	3549	3549	3692	123	19	143	39	0
0	0	0	0	3692	765	0	3692	2927	0
