id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	60	53	7	60	14	0
2	0	215	215	344	39	90	129	180	0
4	0	291	291	405	44	30	114	100	0
3	0	281	281	414	78	17	133	72	0
5	0	417	417	422	5	0	5	0	0
7	0	476	476	563	55	10	87	42	0
6	0	473	473	592	64	10	119	65	0
11	0	1114	1140	1224	15	9	110	104	26
13	0	1241	1244	1325	16	10	84	78	3
8	0	1002	1002	1449	115	62	447	394	0
10	0	1113	1114	1477	73	2	364	293	1
9	0	1104	1104	1558	140	4	454	318	0
12	0	1120	1151	1593	87	32	473	418	31
16	0	1603	1623	1631	8	0	28	20	20
15	0	1304	1373	1717	97	27	413	343	69
14	0	1289	1345	1754	140	11	465	336	56
17	0	1733	1733	1947	116	33	214	131	0
18	0	1766	1766	1983	91	57	217	183	0
20	0	2063	2063	2073	4	6	10	12	0
19	0	1947	1947	2257	255	15	310	70	0
21	0	2236	2236	2383	146	0	147	1	0
23	0	2464	2464	2550	42	0	86	44	0
22	0	2410	2410	2551	62	55	141	134	0
25	0	2692	2692	2819	55	32	127	104	0
24	0	2597	2597	2847	175	20	250	95	0
26	0	2891	2891	2904	10	3	13	6	0
27	0	3011	3011	3114	94	9	103	18	0
28	0	3310	3310	3340	30	0	30	0	0
29	0	3549	3549	3660	92	19	111	38	0
30	0	3673	3673	3674	1	0	1	0	0
0	0	0	0	3674	1472	0	3674	2202	0
