id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	24	0	0	60	53	7	60	14	0
3	6	281	281	383	78	17	102	41	0
2	19	215	215	413	39	90	198	249	0
5	5	417	417	422	5	0	5	0	0
4	18	291	291	423	44	30	132	118	0
6	10	473	473	547	64	10	74	20	0
7	7	476	488	594	55	10	118	73	12
11	4	1114	1251	1281	15	9	167	161	137
13	10	1241	1253	1282	16	10	41	35	12
10	17	1113	1223	1327	73	2	214	143	110
14	13	1289	1327	1480	140	11	191	62	38
12	28	1120	1173	1543	87	32	423	368	53
9	28	1104	1123	1637	140	4	533	397	19
16	5	1603	1637	1645	8	0	42	34	34
15	11	1304	1348	1699	97	27	395	325	44
8	33	1002	1002	1734	115	62	732	679	0
17	39	1733	1734	1927	116	33	194	111	1
18	18	1766	1774	1963	91	57	197	163	8
20	3	2063	2133	2156	4	6	93	95	70
19	53	1947	1963	2233	255	15	286	46	16
21	5	2236	2236	2382	146	0	146	0	0
23	5	2464	2464	2506	42	0	42	0	0
22	16	2410	2410	2553	62	55	143	136	0
24	88	2597	2597	2826	175	20	229	74	0
25	30	2692	2768	2855	55	32	163	140	76
26	7	2891	2891	2904	10	3	13	6	0
27	16	3011	3011	3114	94	9	103	18	0
28	5	3310	3310	3340	30	0	30	0	0
29	7	3549	3549	3660	92	19	111	38	0
30	5	3673	3673	3674	1	0	1	0	0
0	0	0	0	3674	1472	0	3674	2202	0
