id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	1	0	0	145	41	104	145	208	0
2	1	239	239	286	44	3	47	6	0
3	1	291	291	324	33	0	33	0	0
4	1	527	527	597	41	10	70	39	0
5	2	562	562	852	73	18	290	235	0
8	2	675	675	879	61	6	204	149	0
6	3	643	643	899	100	0	256	156	0
7	3	665	665	901	87	12	236	161	0
9	2	963	963	1014	47	4	51	8	0
10	0	1244	1244	1247	3	0	3	0	0
11	2	1376	1376	1417	41	0	41	0	0
12	0	1498	1498	1548	19	1	50	32	0
14	2	1611	1611	1677	61	5	66	10	0
15	0	1678	1678	1685	5	2	7	4	0
13	6	1511	1511	1739	154	2	228	76	0
16	2	1859	1859	2042	87	46	183	142	0
17	7	1961	1961	2178	169	27	217	75	0
18	0	2629	2629	2630	1	0	1	0	0
19	3	2928	2928	3012	78	0	84	6	0
21	0	3042	3042	3070	15	13	28	26	0
20	3	2993	2993	3134	89	37	141	89	0
22	2	3222	3222	3282	60	0	60	0	0
23	0	3412	3412	3446	32	2	34	4	0
24	6	3783	3783	3948	155	10	165	20	0
25	0	3954	3954	3958	4	0	4	0	0
27	1	4163	4163	4185	22	0	22	0	0
26	3	4094	4094	4222	101	5	128	32	0
28	0	4334	4334	4348	14	0	14	0	0
29	3	4512	4512	4587	68	7	75	14	0
30	2	4856	4856	4929	66	7	73	14	0
0	0	0	0	4929	3158	0	4929	1771	0
