id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	5	0	0	46	25	21	46	42	0
2	7	246	246	317	30	41	71	82	0
3	33	1012	1012	1088	74	2	76	4	0
4	13	1230	1230	1334	92	12	104	24	0
5	4	1720	1720	1735	5	10	15	20	0
6	9	2530	2530	2612	53	29	82	58	0
7	11	2782	2782	2846	21	19	64	62	0
8	13	2784	2799	2849	24	6	65	47	15
9	14	2809	2820	2862	35	5	53	23	11
10	5	2875	2875	2888	13	0	13	0	0
11	5	3684	3684	3689	5	0	5	0	0
12	5	4191	4191	4248	21	36	57	72	0
14	5	4318	4318	4341	23	0	23	0	0
13	13	4242	4248	4420	43	66	178	201	6
15	24	4321	4341	4429	51	28	108	85	20
17	5	4835	4859	4916	57	0	81	24	24
16	28	4682	4682	4926	122	89	244	211	0
18	5	5937	5937	5942	5	0	5	0	0
19	5	5982	5982	5983	1	0	1	0	0
20	8	6062	6062	6093	16	15	31	30	0
21	4	6413	6413	6427	13	1	14	2	0
22	5	6861	6861	6896	35	0	35	0	0
23	24	7435	7435	7549	101	13	114	26	0
24	22	7780	7780	7834	52	2	54	4	0
25	6	7841	7841	7908	57	10	67	20	0
26	5	8046	8046	8062	16	0	16	0	0
27	6	8068	8068	8080	11	1	12	2	0
28	5	8184	8184	8205	21	0	21	0	0
29	3	8217	8217	8272	41	14	55	28	0
30	9	8327	8327	8354	14	13	27	26	0
0	0	0	0	8354	7277	0	8354	1077	0
