id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	5	0	0	46	25	21	46	42	0
2	7	197	197	268	30	41	71	82	0
3	33	810	810	886	74	2	76	4	0
4	13	984	984	1088	92	12	104	24	0
5	4	1376	1376	1391	5	10	15	20	0
6	9	2024	2024	2106	53	29	82	58	0
7	11	2225	2225	2289	21	19	64	62	0
8	13	2227	2242	2292	24	6	65	47	15
9	14	2247	2263	2305	35	5	58	28	16
10	5	2300	2305	2318	13	0	18	5	5
11	5	2948	2948	2953	5	0	5	0	0
12	5	3354	3354	3420	21	36	66	81	0
14	5	3456	3456	3479	23	0	23	0	0
13	13	3395	3395	3558	43	66	163	186	0
15	24	3458	3479	3567	51	28	109	86	21
17	5	3869	3869	3926	57	0	57	0	0
16	28	3747	3747	4000	122	89	253	220	0
18	5	4751	4751	4756	5	0	5	0	0
19	5	4787	4787	4788	1	0	1	0	0
20	8	4851	4851	4882	16	15	31	30	0
21	4	5132	5132	5146	13	1	14	2	0
22	5	5491	5491	5526	35	0	35	0	0
23	24	5950	5950	6064	101	13	114	26	0
24	22	6226	6226	6280	52	2	54	4	0
25	6	6275	6280	6347	57	10	72	25	5
26	5	6439	6439	6455	16	0	16	0	0
27	6	6457	6457	6469	11	1	12	2	0
28	5	6550	6550	6571	21	0	21	0	0
29	3	6577	6577	6632	41	14	55	28	0
30	9	6665	6665	6692	14	13	27	26	0
0	0	0	0	6692	5615	0	6692	1077	0
