id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	5	0	0	46	25	21	46	42	0
2	7	148	148	219	30	41	71	82	0
3	33	608	608	684	74	2	76	4	0
4	13	739	739	843	92	12	104	24	0
5	4	1033	1033	1048	5	10	15	20	0
6	9	1519	1519	1601	53	29	82	58	0
10	5	1727	1730	1743	13	0	16	3	3
7	11	1670	1670	1747	21	19	77	75	0
8	13	1672	1687	1750	24	6	78	60	15
9	14	1687	1708	1763	35	5	76	46	21
11	5	2213	2213	2218	5	0	5	0	0
12	5	2518	2518	2575	21	36	57	72	0
14	5	2595	2595	2618	23	0	23	0	0
13	13	2549	2549	2697	43	66	148	171	0
15	24	2597	2618	2706	51	28	109	86	21
17	5	2906	2907	2964	57	0	58	1	1
16	28	2814	2814	3038	122	89	224	191	0
18	5	3567	3567	3572	5	0	5	0	0
19	5	3594	3594	3595	1	0	1	0	0
20	8	3642	3642	3673	16	15	31	30	0
21	4	3853	3853	3867	13	1	14	2	0
22	5	4122	4122	4157	35	0	35	0	0
23	24	4466	4466	4580	101	13	114	26	0
24	22	4673	4673	4731	52	2	58	8	0
25	6	4710	4712	4782	57	10	72	25	2
26	5	4833	4833	4849	16	0	16	0	0
27	6	4846	4849	4861	11	1	15	5	3
28	5	4916	4916	4937	21	0	21	0	0
29	3	4936	4937	4992	41	14	56	29	1
30	9	5002	5002	5029	14	13	27	26	0
0	0	0	0	5029	3952	0	5029	1077	0
