id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	46	25	21	46	42	0
2	0	148	148	219	30	41	71	82	0
3	0	608	608	684	74	2	76	4	0
4	0	739	739	843	92	12	104	24	0
5	0	1033	1033	1048	5	10	15	20	0
6	0	1519	1519	1601	53	29	82	58	0
8	0	1672	1672	1738	24	6	66	48	0
10	0	1727	1730	1748	13	0	21	8	3
9	0	1687	1702	1761	35	5	74	44	15
7	0	1670	1670	1763	21	19	93	91	0
11	0	2213	2213	2218	5	0	5	0	0
12	0	2518	2518	2575	21	36	57	72	0
13	0	2549	2549	2680	43	66	131	154	0
15	0	2597	2597	2702	51	28	105	82	0
14	0	2595	2595	2703	23	0	108	85	0
17	0	2906	2906	2964	57	0	58	1	0
16	0	2814	2814	3045	122	89	231	198	0
18	0	3567	3567	3572	5	0	5	0	0
19	0	3594	3594	3595	1	0	1	0	0
20	0	3642	3642	3673	16	15	31	30	0
21	0	3853	3853	3867	13	1	14	2	0
22	0	4122	4122	4157	35	0	35	0	0
23	0	4466	4466	4580	101	13	114	26	0
24	0	4673	4673	4753	52	2	80	30	0
25	0	4710	4710	4784	57	10	74	27	0
27	0	4846	4846	4858	11	1	12	2	0
26	0	4833	4833	4860	16	0	27	11	0
28	0	4916	4916	4938	21	0	22	1	0
29	0	4936	4936	4991	41	14	55	28	0
30	0	5002	5002	5029	14	13	27	26	0
0	0	0	0	5029	3952	0	5029	1077	0
