id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	17	0	0	43	36	7	43	14	0
2	13	357	357	476	26	90	119	183	0
3	5	467	467	544	52	17	77	42	0
4	12	483	483	574	29	30	91	92	0
5	5	693	693	697	4	0	4	0	0
6	8	786	786	839	43	10	53	20	0
7	6	790	796	870	37	10	80	53	6
8	22	1666	1666	1805	77	62	139	124	0
10	12	1851	1870	1955	49	2	104	57	19
11	4	1852	1923	1964	11	9	112	110	71
9	20	1836	1836	2024	94	4	188	98	0
12	20	1861	1889	2049	59	32	188	161	28
13	8	2063	2063	2084	11	10	21	20	0
14	10	2142	2142	2255	93	11	113	31	0
15	8	2167	2167	2330	65	27	163	125	0
16	5	2665	2665	2671	6	0	6	0	0
17	27	2881	2881	2993	78	33	112	67	0
18	12	2935	2953	3071	61	57	136	132	18
19	36	3236	3236	3421	170	15	185	30	0
20	3	3430	3430	3439	3	6	9	12	0
21	5	3718	3718	3816	98	0	98	0	0
22	11	4007	4007	4104	42	55	97	110	0
23	5	4097	4104	4132	28	0	35	7	7
24	60	4319	4319	4456	117	20	137	40	0
25	21	4476	4476	4545	37	32	69	64	0
26	6	4808	4808	4818	7	3	10	6	0
27	12	5007	5007	5079	63	9	72	18	0
28	5	5505	5505	5525	20	0	20	0	0
29	6	5903	5903	5985	63	19	82	38	0
30	5	6109	6109	6110	1	0	1	0	0
0	0	0	0	6110	4630	0	6110	1480	0
