id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	43	36	7	43	14	0
4	0	194	194	253	29	30	59	60	0
2	0	143	143	259	26	90	116	180	0
3	0	187	187	277	52	17	90	55	0
5	0	278	278	282	4	0	4	0	0
6	0	315	315	394	43	10	79	46	0
7	0	317	317	397	37	10	80	53	0
11	0	743	767	824	11	9	81	79	24
10	0	742	743	886	49	2	144	97	1
13	0	828	866	973	11	10	145	144	38
12	0	747	778	982	59	32	235	208	31
9	0	736	736	1128	94	4	392	302	0
16	0	1069	1128	1134	6	0	65	59	59
8	0	668	668	1135	77	62	467	452	0
14	0	860	870	1159	93	11	299	217	10
15	0	870	886	1193	65	27	323	285	16
17	0	1156	1159	1313	78	33	157	112	3
18	0	1178	1193	1358	61	57	180	176	15
20	0	1377	1377	1386	3	6	9	12	0
19	0	1299	1299	1560	170	15	261	106	0
21	0	1492	1492	1626	98	0	134	36	0
23	0	1644	1644	1675	28	0	31	3	0
22	0	1608	1608	1725	42	55	117	130	0
25	0	1796	1796	1885	37	32	89	84	0
24	0	1733	1733	1906	117	20	173	76	0
26	0	1929	1929	1939	7	3	10	6	0
27	0	2009	2009	2081	63	9	72	18	0
28	0	2209	2209	2229	20	0	20	0	0
29	0	2369	2369	2451	63	19	82	38	0
30	0	2452	2452	2453	1	0	1	0	0
0	0	0	0	2453	973	0	2453	1480	0
