id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	17	0	0	43	36	7	43	14	0
3	5	187	187	256	52	17	69	34	0
2	13	143	143	276	26	90	133	197	0
5	5	278	278	282	4	0	4	0	0
4	12	194	194	286	29	30	92	93	0
6	8	315	315	368	43	10	53	20	0
7	6	317	325	399	37	10	82	55	8
11	4	743	859	884	11	9	141	139	116
13	8	828	849	894	11	10	66	65	21
14	10	860	861	973	93	11	113	31	1
10	12	742	830	1020	49	2	278	231	88
9	20	736	762	1083	94	4	347	257	26
16	5	1069	1083	1089	6	0	20	14	14
15	8	870	884	1125	65	27	255	217	14
12	20	747	796	1150	59	32	403	376	49
8	22	668	668	1174	77	62	506	491	0
18	12	1178	1194	1437	61	57	259	255	16
20	3	1377	1412	1439	3	6	62	65	35
17	27	1156	1174	1448	78	33	292	247	18
19	36	1299	1299	1518	170	15	219	64	0
21	5	1492	1518	1616	98	0	124	26	26
23	5	1644	1644	1672	28	0	28	0	0
22	11	1608	1616	1734	42	55	126	139	8
24	60	1733	1734	1887	117	20	154	57	1
25	21	1796	1848	1917	37	32	121	116	52
26	6	1929	1929	1939	7	3	10	6	0
27	12	2009	2009	2081	63	9	72	18	0
28	5	2209	2209	2229	20	0	20	0	0
29	6	2369	2369	2451	63	19	82	38	0
30	5	2452	2452	2453	1	0	1	0	0
0	0	0	0	2453	973	0	2453	1480	0
