id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	6	0	0	40	38	2	40	4	0
2	5	408	408	411	3	0	3	0	0
3	5	534	534	541	7	0	7	0	0
4	5	812	812	867	55	0	55	0	0
5	4	1129	1129	1144	10	5	15	10	0
6	5	1338	1338	1347	9	0	9	0	0
7	4	1366	1366	1477	86	25	111	50	0
9	5	2087	2087	2126	39	0	39	0	0
8	6	2057	2057	2136	24	26	79	81	0
10	8	2937	2937	3017	74	6	80	12	0
11	5	3136	3136	3144	8	0	8	0	0
12	5	3627	3627	3647	20	0	20	0	0
13	5	3721	3721	3749	28	0	28	0	0
15	20	3930	3941	4001	47	13	71	37	11
14	24	3929	3929	4075	86	31	146	91	0
16	3	4104	4104	4210	53	53	106	106	0
18	5	4457	4462	4465	3	0	8	5	5
17	14	4440	4440	4486	42	4	46	8	0
19	5	4513	4513	4531	18	0	18	0	0
20	13	4557	4557	4653	80	16	96	32	0
22	6	4632	4679	4799	65	7	167	109	47
21	36	4608	4653	4841	123	7	233	117	45
23	8	5000	5000	5062	23	39	62	78	0
24	5	5131	5131	5150	19	0	19	0	0
25	16	5238	5238	5295	44	13	57	26	0
26	4	5538	5538	5562	10	14	24	28	0
27	23	6627	6627	6699	71	1	72	2	0
28	19	6699	6699	6782	68	15	83	30	0
29	33	6808	6808	6880	70	2	72	4	0
30	27	7916	7916	7996	74	6	80	12	0
0	0	0	0	7996	6699	0	7996	1297	0
