id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	8	0	0	67	55	12	67	24	0
2	21	100	100	208	70	38	108	76	0
3	4	223	223	382	137	22	159	44	0
4	5	484	484	487	3	0	3	0	0
5	30	625	625	704	65	14	79	28	0
6	26	704	704	846	120	22	142	44	0
7	24	1099	1099	1164	57	8	65	16	0
9	6	1359	1372	1447	23	31	88	96	13
8	42	1224	1224	1459	171	63	235	127	0
10	8	1408	1420	1499	51	23	91	63	12
11	33	1656	1656	1784	96	32	128	64	0
12	12	1807	1807	1852	25	20	45	40	0
13	5	1972	1972	2025	53	0	53	0	0
14	12	2008	2025	2062	29	8	54	33	17
15	5	2102	2102	2133	31	0	31	0	0
16	5	2260	2260	2306	46	0	46	0	0
17	5	2263	2306	2307	1	0	44	43	43
18	16	2624	2624	2667	30	13	43	26	0
19	10	2778	2778	2798	15	5	20	10	0
20	5	2923	2923	2943	20	0	20	0	0
23	5	3154	3183	3216	33	0	62	29	29
22	21	3032	3147	3239	59	8	207	156	115
21	86	2980	2980	3258	186	3	278	95	0
25	5	3305	3379	3392	13	0	87	74	74
24	31	3280	3280	3557	228	44	277	93	0
26	10	3511	3557	3631	70	4	120	54	46
27	32	3764	3764	3887	93	30	123	60	0
29	28	4035	4112	4220	91	2	185	96	77
30	11	4070	4162	4237	34	13	167	146	92
28	39	4034	4034	4335	148	47	301	200	0
0	0	0	0	4335	2282	0	4335	2053	0
