id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	10	0	0	85	73	12	85	24	0
2	27	100	100	231	93	38	131	76	0
3	4	223	231	435	182	22	212	52	8
4	5	484	484	488	4	0	4	0	0
5	38	625	625	726	86	14	101	29	0
6	34	704	704	893	160	22	189	51	0
7	31	1099	1099	1183	76	8	84	16	0
9	7	1359	1412	1512	30	31	153	154	53
10	10	1408	1421	1565	68	23	157	112	13
8	56	1224	1224	1579	228	63	355	190	0
11	44	1656	1656	1816	128	32	160	64	0
12	15	1807	1816	1870	34	20	63	49	9
13	5	1972	1972	2042	70	0	70	0	0
14	16	2008	2042	2089	39	8	81	50	34
15	5	2102	2102	2143	41	0	41	0	0
16	5	2260	2260	2322	62	0	62	0	0
17	5	2263	2322	2323	1	0	60	59	59
18	20	2624	2624	2676	39	13	52	26	0
19	12	2778	2778	2803	20	5	25	10	0
20	5	2923	2923	2949	26	0	26	0	0
23	5	3154	3251	3295	44	0	141	97	97
25	5	3305	3427	3444	17	0	139	122	122
22	27	3032	3203	3474	78	8	442	372	171
21	114	2980	2980	3626	248	3	646	401	0
24	40	3280	3295	3711	303	44	431	172	15
26	13	3511	3563	3763	93	4	252	163	52
27	41	3764	3764	3918	124	30	154	60	0
29	36	4035	4138	4281	121	2	246	127	103
30	14	4070	4204	4304	45	13	234	202	134
28	52	4034	4034	4424	196	47	390	241	0
0	0	0	0	4424	1695	0	4424	2729	0
