id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	67	55	12	67	24	0
2	0	100	100	208	70	38	108	76	0
3	0	223	223	382	137	22	159	44	0
4	0	484	484	487	3	0	3	0	0
5	0	625	625	704	65	14	79	28	0
6	0	704	704	846	120	22	142	44	0
7	0	1099	1099	1164	57	8	65	16	0
9	0	1359	1359	1444	23	31	85	93	0
8	0	1224	1224	1492	171	63	268	160	0
10	0	1408	1428	1513	51	23	105	77	20
11	0	1656	1656	1784	96	32	128	64	0
12	0	1807	1807	1852	25	20	45	40	0
14	0	2008	2008	2045	29	8	37	16	0
13	0	1972	1972	2054	53	0	82	29	0
15	0	2102	2102	2133	31	0	31	0	0
17	0	2263	2263	2264	1	0	1	0	0
16	0	2260	2260	2307	46	0	47	1	0
18	0	2624	2624	2667	30	13	43	26	0
19	0	2778	2778	2798	15	5	20	10	0
20	0	2923	2923	2943	20	0	20	0	0
22	0	3032	3032	3139	59	8	107	56	0
23	0	3154	3154	3207	33	0	53	20	0
21	0	2980	2980	3261	186	3	281	98	0
25	0	3305	3305	3318	13	0	13	0	0
26	0	3511	3511	3625	70	4	114	48	0
24	0	3280	3280	3635	228	44	355	171	0
27	0	3764	3764	3887	93	30	123	60	0
30	0	4070	4090	4187	34	13	117	96	20
29	0	4035	4035	4237	91	2	202	113	0
28	0	4034	4034	4353	148	47	319	218	0
0	0	0	0	4353	2300	0	4353	2053	0
