id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	6	0	0	43	38	5	43	10	0
2	5	163	163	166	3	0	3	0	0
3	5	214	214	221	7	0	7	0	0
4	5	325	325	380	55	0	55	0	0
5	4	452	452	473	10	11	21	22	0
6	5	536	536	545	9	0	9	0	0
7	4	548	548	692	86	58	144	116	0
9	5	837	840	879	39	0	42	3	3
8	6	825	825	907	24	58	82	116	0
10	8	1177	1177	1263	74	12	86	24	0
11	5	1257	1263	1271	8	0	14	6	6
12	5	1454	1454	1474	20	0	20	0	0
13	5	1492	1492	1520	28	0	28	0	0
15	20	1576	1587	1663	47	29	87	69	11
14	24	1575	1575	1753	86	68	178	160	0
16	3	1646	1646	1822	53	123	176	246	0
19	5	1811	1844	1862	18	0	51	33	33
18	5	1788	1890	1893	3	0	105	102	102
22	6	1860	1883	1977	65	16	117	68	23
20	13	1829	1862	2036	80	36	207	163	33
17	14	1781	1822	2070	42	10	289	257	41
24	5	2061	2070	2089	19	0	28	9	9
21	36	1850	1893	2202	123	15	352	244	43
23	8	2008	2036	2206	23	90	198	265	28
25	16	2104	2149	2242	44	28	138	122	45
26	4	2224	2230	2271	10	31	47	68	6
27	23	2660	2660	2845	71	1	185	115	0
28	19	2689	2700	2860	68	33	171	136	11
29	33	2733	2735	2869	70	3	136	69	2
30	27	3176	3176	3263	74	13	87	26	0
0	0	0	0	3263	1966	0	3263	1297	0
