id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	22	20	2	22	4	0
2	0	245	245	247	2	0	2	0	0
3	0	321	321	325	4	0	4	0	0
4	1	488	488	516	28	0	28	0	0
5	0	679	679	690	6	5	11	10	0
6	0	804	804	809	5	0	5	0	0
7	2	821	821	890	44	25	69	50	0
8	0	1236	1236	1274	12	26	38	52	0
9	0	1254	1254	1279	20	0	25	5	0
10	1	1764	1764	1808	38	6	44	12	0
11	0	1884	1884	1888	4	0	4	0	0
12	0	2179	2179	2189	10	0	10	0	0
13	0	2236	2236	2250	14	0	14	0	0
15	0	2362	2362	2399	24	13	37	26	0
14	0	2361	2361	2453	44	31	92	79	0
16	1	2467	2467	2547	27	53	80	106	0
18	0	2679	2679	2681	2	0	2	0	0
17	0	2669	2669	2696	21	4	27	10	0
19	0	2713	2713	2722	9	0	9	0	0
22	1	2786	2786	2866	33	7	80	54	0
20	1	2740	2740	2891	41	16	151	126	0
21	2	2771	2771	2892	62	7	121	66	0
23	0	3007	3007	3058	12	39	51	78	0
24	0	3086	3086	3096	10	0	10	0	0
25	0	3151	3151	3187	23	13	36	26	0
26	0	3331	3331	3350	5	14	19	28	0
27	0	3985	3985	4022	36	1	37	2	0
28	0	4028	4028	4078	35	15	50	30	0
29	1	4093	4093	4131	36	2	38	4	0
30	1	4758	4758	4801	37	6	43	12	0
0	0	0	0	4801	4137	0	4801	664	0
