id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	17	0	0	52	36	16	52	32	0
3	5	187	187	278	52	39	91	78	0
5	5	278	293	297	4	0	19	15	15
4	12	194	194	332	29	70	138	179	0
6	8	315	315	380	43	22	65	44	0
7	6	317	325	411	37	24	94	81	8
2	13	143	143	416	26	210	273	457	0
10	12	742	770	855	49	5	113	69	28
11	4	743	823	864	11	21	121	131	80
13	8	828	864	944	11	23	116	128	36
14	10	860	874	1023	93	24	163	94	14
9	20	736	736	1086	94	9	350	265	0
16	5	1069	1086	1092	6	0	23	17	17
15	8	870	888	1128	65	61	258	254	18
12	20	747	789	1153	59	75	406	422	42
8	22	668	668	1177	77	144	509	576	0
17	27	1156	1177	1428	78	74	272	268	21
20	3	1377	1412	1430	3	13	53	63	35
18	12	1178	1197	1494	61	132	316	387	19
21	5	1492	1494	1592	98	0	100	2	2
19	36	1299	1299	1637	170	32	338	200	0
23	5	1644	1645	1673	28	0	29	1	1
24	60	1733	1733	1902	117	45	169	97	0
22	11	1608	1637	1918	42	127	310	395	29
26	6	1929	1929	1943	7	7	14	14	0
25	21	1796	1847	1958	37	74	162	199	51
27	12	2009	2009	2091	63	19	82	38	0
28	5	2209	2209	2229	20	0	20	0	0
29	6	2369	2369	2475	63	43	106	86	0
30	5	2452	2475	2476	1	0	24	23	23
0	0	0	0	2476	996	0	2476	1480	0
