id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	52	36	16	52	32	0
5	0	278	278	282	4	0	4	0	0
4	0	194	194	293	29	70	99	140	0
3	0	187	187	298	52	39	111	98	0
6	0	315	315	387	43	22	72	51	0
2	0	143	143	392	26	210	249	433	0
7	0	317	317	416	37	24	99	86	0
11	0	743	747	781	11	21	38	48	4
10	0	742	742	870	49	5	128	84	0
13	0	828	870	975	11	23	147	159	42
8	0	668	668	1009	77	144	341	408	0
9	0	736	736	1048	94	9	312	227	0
16	0	1069	1081	1087	6	0	18	12	12
12	0	747	767	1094	59	75	347	363	20
15	0	870	893	1150	65	61	280	276	23
14	0	860	881	1198	93	24	338	269	21
17	0	1156	1156	1355	78	74	199	195	0
20	0	1377	1377	1433	3	13	56	66	0
18	0	1178	1198	1466	61	132	288	359	20
19	0	1299	1299	1579	170	32	280	142	0
21	0	1492	1492	1643	98	0	151	53	0
23	0	1644	1644	1672	28	0	28	0	0
22	0	1608	1608	1777	42	127	169	254	0
25	0	1796	1796	1927	37	74	131	168	0
26	0	1929	1929	1943	7	7	14	14	0
24	0	1733	1733	1961	117	45	228	156	0
27	0	2009	2009	2091	63	19	82	38	0
28	0	2209	2209	2229	20	0	20	0	0
30	0	2452	2452	2453	1	0	1	0	0
29	0	2369	2369	2476	63	43	107	87	0
0	0	0	0	2476	996	0	2476	1480	0
