id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	1	0	0	57	36	21	57	42	0
5	0	278	278	282	4	0	4	0	0
3	1	187	187	308	52	50	121	119	0
4	0	194	194	312	29	89	118	178	0
6	1	315	315	412	43	28	97	82	0
7	1	317	317	417	37	30	100	93	0
2	1	143	143	439	26	270	296	540	0
11	0	743	809	869	11	27	126	142	66
10	0	742	742	911	49	6	169	126	0
13	0	828	858	921	11	29	93	111	30
9	1	736	736	1032	94	11	296	213	0
15	1	870	891	1048	65	79	178	192	21
16	0	1069	1069	1075	6	0	6	0	0
14	2	860	870	1128	93	31	268	206	10
12	2	747	771	1282	59	96	535	572	24
20	0	1377	1377	1396	3	16	19	32	0
18	1	1178	1178	1433	61	169	255	363	0
17	2	1156	1156	1442	78	94	286	302	0
8	2	668	668	1447	77	184	779	886	0
19	4	1299	1299	1641	170	41	342	213	0
21	4	1492	1492	1643	98	0	151	53	0
23	1	1644	1644	1672	28	0	28	0	0
22	0	1608	1608	1813	42	163	205	326	0
25	1	1796	1796	1942	37	95	146	204	0
26	0	1929	1929	1945	7	9	16	18	0
24	5	1733	1733	1974	117	58	241	182	0
27	1	2009	2009	2096	63	24	87	48	0
28	0	2209	2209	2229	20	0	20	0	0
30	0	2452	2452	2453	1	0	1	0	0
29	1	2369	2369	2488	63	55	119	111	0
0	0	0	0	2488	1008	0	2488	1480	0
