id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	17	0	0	48	36	12	48	24	0
3	5	187	187	267	52	28	80	56	0
5	5	278	282	286	4	0	8	4	4
4	12	194	194	307	29	50	113	134	0
2	13	143	143	319	26	150	176	300	0
6	8	315	319	378	43	16	63	36	4
7	6	317	329	409	37	17	92	72	12
11	4	743	789	834	11	15	91	95	46
10	12	742	770	874	49	3	132	86	28
13	8	828	834	898	11	16	70	75	6
14	10	860	874	1023	93	17	163	87	14
12	20	747	791	1051	59	53	304	298	44
15	8	870	888	1087	65	44	217	196	18
16	5	1069	1087	1093	6	0	24	18	18
9	20	736	736	1153	94	6	417	329	0
8	22	668	668	1177	77	102	509	534	0
18	12	1178	1197	1437	61	94	259	292	19
20	3	1377	1412	1439	3	9	62	68	35
17	27	1156	1177	1448	78	53	292	267	21
19	36	1299	1299	1526	170	23	227	80	0
21	5	1492	1526	1624	98	0	132	34	34
23	5	1644	1644	1672	28	0	28	0	0
22	11	1608	1624	1903	42	90	295	343	16
24	60	1733	1739	1906	117	32	173	88	6
26	6	1929	1929	1941	7	5	12	10	0
25	21	1796	1853	1943	37	53	147	163	57
27	12	2009	2009	2086	63	14	77	28	0
28	5	2209	2209	2229	20	0	20	0	0
29	6	2369	2369	2463	63	31	94	62	0
30	5	2452	2463	2464	1	0	12	11	11
0	0	0	0	2464	984	0	2464	1480	0
