id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	57	36	21	57	42	0
5	0	278	278	282	4	0	4	0	0
3	0	187	187	308	52	50	121	119	0
4	0	194	194	312	29	89	118	178	0
6	0	315	315	412	43	28	97	82	0
7	0	317	317	417	37	30	100	93	0
2	0	143	143	439	26	270	296	540	0
11	0	743	747	824	11	27	81	97	4
10	0	742	742	838	49	6	96	53	0
13	0	828	860	925	11	29	97	115	32
8	0	668	668	1014	77	184	346	453	0
12	0	747	767	1120	59	96	373	410	20
16	0	1069	1120	1126	6	0	57	51	51
14	0	860	879	1155	93	31	295	233	19
9	0	736	736	1162	94	11	426	343	0
15	0	870	899	1193	65	79	323	337	29
17	0	1156	1162	1374	78	94	218	234	6
20	0	1377	1377	1396	3	16	19	32	0
18	0	1178	1193	1454	61	169	276	384	15
19	0	1299	1299	1588	170	41	289	160	0
21	0	1492	1492	1643	98	0	151	53	0
23	0	1644	1644	1672	28	0	28	0	0
22	0	1608	1608	1833	42	163	225	346	0
26	0	1929	1929	1945	7	9	16	18	0
24	0	1733	1733	1974	117	58	241	182	0
25	0	1796	1796	1982	37	95	186	244	0
27	0	2009	2009	2096	63	24	87	48	0
28	0	2209	2209	2229	20	0	20	0	0
30	0	2452	2452	2453	1	0	1	0	0
29	0	2369	2369	2488	63	55	119	111	0
0	0	0	0	2488	1008	0	2488	1480	0
