id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	1	0	0	52	36	16	52	32	0
5	0	278	278	282	4	0	4	0	0
4	0	194	194	293	29	70	99	140	0
3	0	187	187	298	52	39	111	98	0
6	1	315	315	407	43	22	92	71	0
7	1	317	317	411	37	24	94	81	0
2	1	143	143	416	26	210	273	457	0
11	0	743	816	869	11	21	126	136	73
10	0	742	742	909	49	5	167	123	0
13	0	828	986	1020	11	23	192	204	158
9	1	736	736	1057	94	9	321	236	0
16	0	1069	1069	1075	6	0	6	0	0
15	1	870	900	1079	65	61	209	205	30
12	1	747	770	1124	59	75	377	393	23
14	2	860	870	1144	93	24	284	215	10
8	3	668	668	1281	77	144	613	680	0
17	2	1156	1156	1375	78	74	219	215	0
20	0	1377	1377	1393	3	13	16	26	0
18	2	1178	1178	1437	61	132	259	330	0
19	4	1299	1299	1631	170	32	332	194	0
21	4	1492	1492	1643	98	0	151	53	0
23	1	1644	1644	1672	28	0	28	0	0
22	0	1608	1608	1777	42	127	169	254	0
25	1	1796	1796	1927	37	74	131	168	0
26	0	1929	1929	1943	7	7	14	14	0
24	4	1733	1733	1961	117	45	228	156	0
27	1	2009	2009	2091	63	19	82	38	0
28	0	2209	2209	2229	20	0	20	0	0
30	0	2452	2452	2453	1	0	1	0	0
29	2	2369	2369	2476	63	43	107	87	0
0	0	0	0	2476	996	0	2476	1480	0
